#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
4763	NF1	1	10.54	[{'HP:0002624': 0.2}, {'HP:0009732': 1.0}, {'HP:0030693': 0.2}, {'HP:0009592': 0.7}, {'HP:0100545': 0.7}, {'HP:0002315': 0.7}, {'HP:0000980': 0.5}, {'HP:0001056': 0.2}, {'HP:0025502': 0.2}, {'HP:0001067': 1.0}, {'HP:0007663': 0.2}, {'HP:0009733': 1.0}, {'HP:0000822': 0.5}]	[{'Abnormal venous morphology': 0.2}, {'Plexiform neurofibroma': 1.0}, {'Supratentorial neoplasm': 0.2}, {'Astrocytoma': 0.7}, {'Arterial stenosis': 0.7}, {'Headache': 0.7}, {'Pallor': 0.5}, {'Milia': 0.2}, {'Overweight': 0.2}, {'Neurofibromas': 1.0}, {'Reduced visual acuity': 0.2}, {'Glioma': 1.0}, {'Hypertension': 0.5}]	A - the reported phenotype is highly specific and relatively unique to the gene (top 40, 50 perc of diagnosis in PhenoGenius cohort).
91647	ATPAF2	2275	0.41	[{'HP:0001254': 0.2}]	[{'Lethargy': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55788	LMBRD1	2275	0.41	[{'HP:0001254': 0.2}]	[{'Lethargy': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10681	GNB5	2276	0.41	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10225	CD96	2277	0.41	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51135	IRAK4	2278	0.41	[{'HP:0100545': 0.2}]	[{'Arterial stenosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1116	CHI3L1	2279	0.4	[{'HP:0001067': 0.2}]	[{'Neurofibromas': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55687	TRMU	2280	0.4	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5308	PITX2	2281	0.4	[{'HP:0007663': 0.2}]	[{'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9782	MATR3	2282	0.4	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
168667	BMPER	2283	0.4	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
26277	TINF2	2284	0.4	[{'HP:0001317': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
374354	NHLRC2	2285	0.4	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7100	TLR5	2286	0.4	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5718	PSMD12	2287	0.4	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
27010	TPK1	2289	0.4	[{'HP:0002315': 0.2}]	[{'Headache': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51116	MRPS2	2289	0.4	[{'HP:0002315': 0.2}]	[{'Headache': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
646960	PRSS56	2290	0.4	[{'HP:0002624': 0.2}]	[{'Abnormal venous morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9132	KCNQ4	2291	0.4	[{'HP:0001056': 0.2}]	[{'Milia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
51079	NDUFA13	2292	0.4	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1814	DRD3	2295	0.4	[{'HP:0001067': 0.2}]	[{'Neurofibromas': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
80832	APOL4	2295	0.4	[{'HP:0001067': 0.2}]	[{'Neurofibromas': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
27184	DISC2	2295	0.4	[{'HP:0001067': 0.2}]	[{'Neurofibromas': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
80326	WNT10A	2296	0.4	[{'HP:0001056': 0.2}]	[{'Milia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10651	MTX2	2297	0.4	[{'HP:0000822': 0.2}]	[{'Hypertension': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6472	SHMT2	2298	0.4	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6016	RIT1	2299	0.4	[{'HP:0100545': 0.2}]	[{'Arterial stenosis': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1776	DNASE1L3	2300	0.4	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55159	RFWD3	2301	0.4	[{'HP:0001317': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23586	DDX58	2302	0.39	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
775	CACNA1C	2303	0.39	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
23729	SHPK	2304	0.39	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7030	TFE3	2305	0.39	[{'HP:0007663': 0.2}]	[{'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1656	DDX6	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
86	ACTL6A	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9969	MED13	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10492	SYNCRIP	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3720	JARID2	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
284361	EMC10	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
26057	ANKRD17	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
64398	PALS1	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55148	UBR7	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
22854	NTNG1	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
27161	AGO2	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
25930	PTPN23	2317	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3166	HMX1	2318	0.39	[{'HP:0007663': 0.2}]	[{'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6299	SALL1	2319	0.39	[{'HP:0001317': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
50640	PNPLA8	2320	0.39	[{'HP:0007663': 0.2}]	[{'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10464	PIBF1	2321	0.39	[{'HP:0001317': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6904	TBCD	2322	0.39	[{'HP:0001317': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4659	PPP1R12A	2323	0.39	[{'HP:0001317': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
246329	STAC3	2324	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2177	FANCD2	2325	0.39	[{'HP:0000980': 0.2}]	[{'Pallor': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55780	ERMARD	2326	0.39	[{'HP:0001317': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
126792	B3GALT6	2327	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
54538	ROBO4	2328	0.39	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1144	CHRND	2329	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1123	CHN1	2330	0.39	[{'HP:0007663': 0.2}]	[{'Reduced visual acuity': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
112812	FDX2	2331	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10324	KLHL41	2332	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
6571	SLC18A2	2334	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
9568	GABBR2	2334	0.39	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
779	CACNA1S	2335	0.39	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
80776	B9D2	2336	0.39	[{'HP:0001317': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
100	ADA	2337	0.39	[{'HP:0001056': 0.2}]	[{'Milia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3299	HSF4	2338	0.38	[{'HP:0001067': 0.2}]	[{'Neurofibromas': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
7421	VDR	2339	0.38	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
5476	CTSA	2340	0.38	[{'HP:0001056': 0.2}]	[{'Milia': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4597	MVD	2341	0.38	[{'HP:0001067': 0.2}]	[{'Neurofibromas': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
2806	GOT2	2342	0.38	[{'HP:0001317': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55655	NLRP2	2343	0.38	[{'HP:0009733': 0.2}]	[{'Glioma': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
55691	FRMD4A	2344	0.38	[{'HP:0001317': 0.2}]	[{'Abnormal cerebellum morphology': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
1136	CHRNA3	2345	0.38	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
8313	AXIN2	2346	0.38	[]	[]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
3557	IL1RN	2347	0.38	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
4618	MYF6	2350	0.38	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
10943	MSL3	2350	0.38	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
64419	MTMR14	2350	0.38	[{'HP:0001270': 0.2}]	[{'Motor delay': 0.2}]	C - the phenotype is reported with limited association with the gene, not highly specific and/or with high genetic heterogeneity.
